profile,logN,N,n,s,value_size,data_value_size,Q,config,measured_hot_us,measured_cold_us,measured_total_us,measured_answer_us,avg_map_us,avg_data_us,modeled_total_us,hit_pct,speedup_measured,speedup_answer_measured,speedup_modeled,trusted_kb,page_us,hot_working_kb,cold_working_kb,cold_pages_est,hot_pages_avg
large,16,65536,128,1.200,256,0,200,flat_original_enigmap,2201.673,2201.673,2201.673,2201.673,2201.673,0.000,2201.673,-1.000,1.000,1.000,1.000,0,0.000,266,81920,936.000,0.000
large,16,65536,128,1.200,256,0,200,packed_FO_original_enigmap,159.830,2326.980,2353.993,701.618,2353.993,0.000,2353.993,75.000,0.935,3.138,0.935,0,0.000,266,81920,936.000,2.000
large,16,65536,128,1.200,256,0,200,packed_TM_original_enigmap,159.874,2170.326,662.509,662.487,662.509,0.000,662.487,75.000,3.323,3.323,3.323,0,0.000,266,81920,936.000,2.000
